Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
01/11/2023,24001,2,Allegany County,MD,98.2,45383,64.4,45253,67.3,44230,70.8,42326,72.6,13722,94.8,40459,57.5,40404,60.1,2600,29,39515,63.2,37804,64.9,12380,85.6,21821,53.9,21818,54,21673,54.8,21190,56.1,14859,66.5,9077,73.3,6909,46.5,4886,53.8,C,10,10,9,10,10,12,Metro,2,2,1,2,2,4,12,12,12,11,4,4,4,3,70416,67223,8962,62497,58261,14471,7174,10.7,7114,11.4,6984,12,3930,27.2
01/11/2023,12127,2,Volusia County,FL,98.6,387610,70.1,387166,73.4,380386,77.7,363396,79.6,142016,95,339654,61.4,339471,64.4,20745,29.2,333713,68.1,318726,69.8,126334,91.7,161241,47.5,161236,47.5,160601,48.1,157750,49.5,127113,59.3,83854,66.4,60226,47.4,45153,53.8,C,10,10,9,11,11,12,Metro,2,2,1,3,3,4,11,11,11,11,3,3,3,3,553284,527440,70932,489686,456508,137811,57236,10.9,56957,11.6,56372,12.3,38124,27.7
01/11/2023,37019,2,Brunswick County,NC,96.8,142924,95,142759,95,140749,95,136729,95,70333,95,102152,71.5,102069,74.2,4455,28.4,100622,77.9,97614,80.1,50229,95,35022,34.3,35019,34.3,34857,34.6,34392,35.2,30081,39.8,22071,43.9,10374,34.5,8066,36.5,B,7,7,5,7,8,8,Metro,3,3,1,3,4,4,6,6,6,5,2,2,2,1,142820,137478,15683,129086,121795,46605,27046,19.7,26926,20.9,26762,22,19470,41.8
01/11/2023,05127,2,Scott County,AR,92.1,6228,60.6,6224,64.4,6115,69.9,5759,72.7,1685,76.4,5225,50.8,5224,54,337,19.3,5160,59,4887,61.7,1487,67.4,1970,37.7,1970,37.7,1970,38.2,1933,39.6,1554,53.3,998,67.1,582,37.5,433,43.4,D,14,14,13,14,14,15,Non-metro,6,6,5,6,6,7,14,14,14,15,6,6,6,7,10281,9666,1747,8746,7919,2205,623,6.4,620,7.1,611,7.7,387,17.6
01/11/2023,18089,2,Lake County,IN,98.6,325317,67,324061,70.9,311460,75.4,289311,77.6,79022,95,290274,59.8,289910,63.4,29092,34.6,280149,67.8,260818,69.9,73960,90,141134,48.6,141126,48.7,139730,49.9,134718,51.7,96083,64.1,54652,73.9,41887,43.6,28693,52.5,C,10,10,10,11,11,12,Metro,2,2,2,3,3,4,11,11,12,11,3,3,4,3,485493,456971,84106,413201,372865,82195,44310,9.7,43687,10.6,42630,11.4,23401,28.5
01/11/2023,01021,2,Chilton County,AL,92.6,20218,45.5,20198,48.4,19806,52.9,18767,55.5,5951,78.3,16656,37.5,16650,39.9,1143,14.5,16377,43.7,15507,45.8,5151,67.8,6012,36.1,6012,36.1,5991,36.6,5880,37.9,4813,49.7,3040,59,1554,32.3,1095,36,C,9,9,9,9,9,11,Metro,1,1,1,1,1,3,10,10,10,10,2,2,2,2,44428,41717,7880,37470,33837,7600,1694,4.1,1689,4.5,1665,4.9,969,12.8
01/11/2023,51131,2,Northampton County,VA,78.2,9406,80.3,9384,84.4,9136,89.7,8607,91.5,3139,95,8573,73.2,8565,77,699,40.9,8344,81.9,7866,83.6,2959,93.5,4690,54.7,4690,54.8,4633,55.5,4429,56.3,3499,66,2155,72.8,2215,63.3,1519,70.5,D,15,15,15,16,16,16,Non-metro,7,7,7,8,8,8,16,16,16,15,8,8,8,7,11710,11117,1709,10190,9408,3166,2253,20.3,2235,21.9,2168,23,1333,42.1
01/11/2023,08119,2,Teller County,CO,97,14934,58.8,14889,61,14641,64.5,14006,66.4,5358,91,14195,55.9,14172,58.1,851,25.9,13928,61.3,13321,63.1,5078,86.2,8144,57.4,8144,57.5,8084,58,7903,59.3,6311,68.3,3698,72.8,3673,58.2,2387,64.5,A,2,2,1,2,2,4,Metro,2,2,1,2,2,4,4,4,4,3,4,4,4,3,25388,24390,3292,22716,21098,5888,3862,15.8,3830,16.9,3770,17.9,2131,36.2
01/11/2023,38059,2,Morton County,ND,92.7,17356,55.3,17256,59.2,16804,63.9,16015,66.4,5056,95,14923,47.6,14897,51.1,1034,20.6,14546,55.3,13863,57.5,4482,84.3,7414,49.7,7414,49.8,7325,50.4,7144,51.5,5135,63.3,3279,73.2,2586,50.4,1851,56.5,A,1,2,1,2,2,4,Metro,1,2,1,2,2,4,3,4,4,3,3,4,4,3,31364,29129,5015,26316,24114,5319,3375,11.6,3329,12.7,3271,13.6,1930,36.3
01/11/2023,23011,2,Kennebec County,ME,96.2,106937,87.4,106124,91.3,102328,95,96745,95,30149,95,91851,75.1,91442,78.6,8597,49.7,87965,82,82845,83.7,25059,95,54383,59.2,54378,59.5,53475,60.8,51248,61.9,35355,72.9,20007,79.8,22240,62.9,14699,73.5,B,7,7,7,8,8,8,Non-metro,7,7,7,8,8,8,8,8,8,7,8,8,8,7,122302,116283,17295,107231,98988,25150,30347,26.1,29911,27.9,29120,29.4,15762,62.7
01/11/2023,27051,2,Grant County,MN,94.7,3568,59.7,3557,63.1,3457,68.1,3268,70.7,1318,92,3394,56.8,3392,60.2,275,27.2,3299,65,3117,67.4,1281,89.4,2018,59.5,2018,59.5,2001,60.7,1946,62.4,1506,70.9,1006,78.5,965,64.1,722,71.8,A,2,2,1,3,3,4,Non-metro,6,6,5,7,7,8,4,4,4,3,8,8,8,7,5972,5633,1010,5078,4623,1433,947,16.8,937,18.5,921,19.9,595,41.5
01/11/2023,39085,2,Lake County,OH,98.6,163343,71,162344,74.2,156908,77.8,147220,79.7,45462,95,155011,67.4,154432,70.5,14064,41.1,149473,74.1,140368,76,43964,92.8,92358,59.6,92353,59.8,91191,61,87956,62.7,61670,73.5,35743,81.3,34552,56,23172,64.8,A,3,3,3,3,3,4,Metro,3,3,3,3,3,4,4,4,4,4,4,4,4,4,230149,218905,34190,201771,184715,47371,39351,18,38749,19.2,37743,20.4,20490,43.3
01/11/2023,38043,2,Kidder County,ND,92.7,1046,42.2,1044,44.7,1031,48.7,1002,51.1,442,70,852,34.4,852,36.5,26,7,846,39.9,826,42.1,362,57.4,436,51.2,436,51.2,435,51.4,431,52.2,352,60.3,245,67.7,185,52.6,139,56.7,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,4,4,4,3,8,8,8,7,2480,2333,371,2119,1962,631,226,9.7,225,10.6,222,11.3,154,24.4
01/11/2023,51115,2,Mathews County,VA,78.2,6130,69.4,6112,72,5966,75,5744,77,2526,90.7,5570,63.1,5561,65.5,314,30.3,5444,68.5,5247,70.4,2364,84.9,2995,53.8,2995,53.9,2965,54.5,2910,55.5,2418,63.3,1708,72.3,1272,52.6,1002,58.7,A,2,3,2,3,3,4,Metro,2,3,2,3,3,4,4,4,4,3,4,4,4,3,8834,8491,1036,7950,7455,2785,1164,13.7,1152,14.5,1140,15.3,807,29
01/11/2023,13001,2,Appling County,GA,88.9,7740,42.1,7735,44.9,7653,49.8,7381,53.2,2317,71.1,6785,36.9,6782,39.4,279,8.4,6722,43.7,6503,46.9,2155,66.2,2573,37.9,2573,37.9,2569,38.2,2546,39.2,1937,50.2,1255,58.2,646,33.4,464,37,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,14,14,14,14,6,6,6,6,18386,17209,3336,15376,13873,3257,707,4.1,705,4.6,704,5.1,423,13
01/11/2023,UNK,2,Unknown County,PW,,20726,,20663,,19217,,17676,,1878,,18476,,18463,,2567,,17358,,15896,,1814,,12430,67.3,12428,67.3,12209,70.3,11482,72.2,4882,81,1593,87.8,1454,29.8,460,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532,,1486,,1391,,191,
01/11/2023,48181,2,Grayson County,TX,98.9,73432,53.9,73354,57.5,72116,62.7,68714,66.1,21914,90.6,63082,46.3,63042,49.4,3566,15.1,62108,54,59476,57.2,19676,81.4,25308,40.1,25308,40.1,25238,40.6,24973,42,19929,54.1,12523,63.6,8414,42.2,6068,48.5,C,9,9,9,10,10,12,Metro,1,1,1,2,2,4,11,11,11,10,3,3,3,2,136212,127619,23640,114951,103979,24182,8176,6.4,8156,7.1,8074,7.8,4882,20.2
01/11/2023,13137,2,Habersham County,GA,88.9,21157,46.7,21133,49.5,20803,53.6,19761,56.1,6774,79.7,18682,41.2,18674,43.7,1138,15.2,18422,47.5,17536,49.8,6122,72,7751,41.5,7751,41.5,7731,42,7603,43.4,5832,53.6,3738,61.1,2188,37.5,1605,42.9,C,9,9,9,9,9,11,Non-metro,5,5,5,5,5,7,11,11,11,10,7,7,7,6,45328,42705,7476,38805,35229,8500,2577,6,2571,6.6,2538,7.2,1582,18.6
01/11/2023,47113,2,Madison County,TN,97.8,60605,61.9,60499,65.8,59098,70.8,55552,73,15936,92.6,54783,55.9,54768,59.6,4288,27.2,53596,64.2,50480,66.3,15187,88.3,26738,48.8,26738,48.8,26536,49.5,25943,51.4,19395,64.8,11368,74.9,8845,45.6,6105,53.7,D,14,14,13,14,15,16,Metro,2,2,1,2,3,4,15,15,16,15,3,3,4,3,97984,91911,15774,83510,76137,17201,7802,8.5,7755,9.3,7633,10,4646,27
01/11/2023,20113,2,McPherson County,KS,93.9,17919,62.8,17827,66.2,17357,71.2,16364,74.2,5595,95,16397,57.4,16328,60.7,1344,27.7,15907,65.2,14984,67.9,5191,90.1,8747,53.3,8747,53.6,8640,54.3,8367,55.8,6045,67.6,3848,74.1,3404,56.3,2438,63.4,A,2,2,1,3,3,4,Non-metro,6,6,5,7,7,8,4,4,4,3,8,8,8,7,28542,26918,4860,24389,22058,5764,3897,14.5,3849,15.8,3779,17.1,2184,37.9
01/11/2023,46099,2,Minnehaha County,SD,96.7,182984,94.7,181059,95,172488,95,160455,95,40495,95,139860,72.4,139490,78.1,15563,45.5,132947,83.4,123927,85.8,31615,95,64022,45.8,64021,45.9,62503,47,59675,48.2,37249,58.9,20430,64.6,18831,50.6,12232,59.9,B,7,7,7,8,8,8,Metro,3,3,3,4,4,4,7,7,7,6,3,3,3,2,193134,178622,34192,159330,144430,26041,35761,20,34893,21.9,33606,23.3,15780,60.6
01/11/2023,56035,2,Sublette County,WY,97.1,4382,44.6,4367,46.9,4273,50.7,4062,53,1392,69,3830,39,3818,41,257,15.6,3739,44.4,3561,46.5,1236,61.3,1879,49.1,1879,49.2,1859,49.7,1815,51,1372,62.1,891,72.1,693,50.5,525,58.9,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,3,3,4,3,7,7,8,7,9831,9306,1644,8428,7662,2017,834,9,822,9.8,804,10.5,528,26.2
01/11/2023,31119,2,Madison County,NE,90.9,,,,,,,,,,,16788,47.8,16771,51.5,1223,19.1,16458,56.8,15548,59.5,4695,82.5,9166,54.6,9165,54.6,9124,55.4,8964,57.7,6563,73.7,3984,84.9,3256,49.6,2403,60.3,C,9,10,9,10,10,12,Non-metro,5,6,5,6,6,8,12,12,12,12,8,8,8,8,35099,32537,6395,28987,26142,5693,3565,11,3539,12.2,3493,13.4,2086,36.6
01/11/2023,17153,2,Pulaski County,IL,98,2807,52.6,2804,55.9,2769,59.9,2652,63.2,1013,82,2450,45.9,2449,48.8,122,14.9,2423,52.4,2327,55.4,894,72.4,1117,45.6,1117,45.6,1116,46.1,1100,47.3,887,56.2,567,63.4,396,44.6,284,50.1,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,10,7,7,7,6,5335,5020,821,4624,4199,1235,430,8.6,430,9.3,428,10.2,273,22.1
01/11/2023,29187,2,St. Francois County,MO,91.3,34224,50.9,34167,53.8,33590,57.8,32151,60.6,9202,82.4,30239,45,30222,47.5,1706,16.3,29774,51.2,28516,53.7,8400,75.2,13054,43.2,13054,43.2,12962,43.5,12743,44.7,9507,58.6,5764,68.6,4552,47.9,3186,55.3,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,11,7,7,7,7,67215,63566,10478,58125,53088,11173,5535,8.7,5500,9.5,5437,10.2,3196,28.6
01/11/2023,08025,2,Crowley County,CO,97,1443,23.8,1441,24.4,1412,25.1,1351,25.2,496,58.4,1352,22.3,1351,22.8,68,12.4,1331,23.7,1283,23.9,487,57.3,702,51.9,702,52,697,52.4,684,53.3,561,65.5,348,71.5,267,47.6,183,52.6,D,13,13,13,13,13,14,Non-metro,5,5,5,5,5,6,16,16,16,15,8,8,8,7,6061,5917,548,5626,5369,850,267,4.5,264,4.7,261,4.9,165,19.4
01/11/2023,39013,2,Belmont County,OH,98.6,37947,56.6,37915,59.4,37402,63.5,35872,65.9,13120,91.5,33759,50.4,33741,52.9,1718,18.3,33347,56.7,32023,58.8,11845,82.6,16049,47.5,16049,47.6,16005,48,15801,49.3,12431,58.7,7875,66.5,5397,43.4,3912,49.7,A,2,2,1,2,2,4,Metro,2,2,1,2,2,4,3,3,3,3,3,3,3,3,67006,63842,9405,58863,54437,14338,5987,9.4,5962,10.1,5905,10.8,3867,27
01/11/2023,04021,2,Pinal County,AZ,98.1,303985,65.7,302922,69.2,291859,73.7,271011,75.2,86818,89.9,267953,57.9,267456,61.1,27147,35.2,258011,65.1,240309,66.7,76788,79.5,119782,44.7,119776,44.8,118404,45.9,114438,47.6,81652,60,50254,65.4,39628,48.5,28090,55.9,D,14,14,14,15,15,15,Metro,2,2,2,3,3,3,15,15,15,15,3,3,3,3,462789,437450,77025,396110,360425,96566,46144,10.5,45612,11.5,44397,12.3,26637,27.6
01/11/2023,55069,2,Lincoln County,WI,96.7,16569,60,16529,62.8,16200,66.2,15494,68.6,6134,95,15694,56.9,15676,59.6,973,26.1,15384,62.9,14703,65.1,5866,95,9878,62.9,9876,63,9820,63.8,9610,65.4,7831,74.9,4795,81.7,4518,57.7,3241,67.6,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,4,8,8,8,8,27593,26305,3734,24460,22571,6118,4405,16.7,4379,17.9,4321,19.1,2791,45.6
01/11/2023,55095,2,Polk County,WI,96.7,25544,58.3,25486,61.2,24899,65.2,23659,68,9219,95,23239,53.1,23208,55.7,1594,23.2,22696,59.4,21614,62.2,8664,92.8,14273,61.4,14273,61.5,14209,62.6,13926,64.4,11175,74.2,7164,82.7,6681,59.8,4902,68.4,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,4,4,4,4,8,8,8,8,43783,41632,6861,38192,34771,9334,7489,18,7452,19.5,7340,21.1,4708,50.4
01/11/2023,13063,2,Clayton County,GA,88.9,155321,53.1,155007,57.3,149804,62.8,136351,64.4,26442,93.9,133800,45.8,133712,49.4,15043,25.6,129883,54.5,118669,56.1,23852,84.7,55008,41.1,55007,41.1,54604,42,52371,44.1,34942,59,16506,69.2,14002,40.1,8075,48.9,D,13,13,13,14,14,16,Metro,1,1,1,2,2,4,15,15,15,15,3,3,3,3,292256,270441,58807,238477,211634,28167,17152,6.3,17005,7.1,16454,7.8,7357,26.1
01/11/2023,28119,2,Quitman County,MS,98.1,4331,63.8,4319,67.8,4149,71.9,3880,73.9,1045,84.9,3773,55.6,3770,59.2,351,31.2,3635,63,3419,65.1,972,79,1552,41.1,1552,41.2,1547,42.6,1521,44.5,1176,56.6,638,65.6,325,27.6,214,33.5,D,14,14,14,14,15,15,Non-metro,6,6,6,6,7,7,15,15,15,15,7,7,7,7,6792,6372,1124,5768,5248,1231,275,4.3,275,4.8,274,5.2,156,12.7
01/11/2023,20005,2,Atchison County,KS,93.9,8849,55.1,8830,58.2,8535,62.1,7948,64,2611,92.3,7850,48.8,7840,51.7,781,28.3,7585,55.1,7059,56.9,2415,85.4,4045,51.5,4045,51.6,4007,52.8,3886,55.1,2931,67.9,1839,76.1,1609,54.9,1197,65.1,B,5,6,5,6,6,8,Non-metro,5,6,5,6,6,8,8,8,8,7,8,8,8,7,16073,15174,2761,13755,12413,2829,1789,11.8,1768,12.9,1744,14,1097,38.8
01/11/2023,06091,2,Sierra County,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,Non-metro,,,,,,,,,,,,,,,3005,2867,358,2684,2509,963,,,,,,,,
01/11/2023,17055,2,Franklin County,IL,98,19531,50.8,19503,53.9,19172,58.2,18352,61.2,6729,83.9,17813,46.3,17802,49.2,1009,16.3,17527,53.2,16793,56,6258,78,8872,49.8,8872,49.8,8819,50.3,8663,51.6,6901,63.2,4510,72.1,3560,51.6,2651,58.8,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,12,12,11,7,8,8,7,38469,36194,6201,32945,29993,8024,3533,9.8,3524,10.7,3488,11.6,2404,30
01/11/2023,30101,2,Toole County,MT,95.9,2425,51.2,2415,54.7,2379,58.7,2293,61.1,704,76.4,2248,47.5,2245,50.8,101,15.2,2217,54.7,2144,57.1,659,71.6,972,43.2,972,43.3,968,43.7,957,44.6,691,54,360,54.6,264,38.2,163,45.3,C,9,10,9,10,10,11,Non-metro,5,6,5,6,6,7,11,11,11,10,7,7,7,6,4736,4418,665,4055,3753,921,304,6.9,302,7.4,300,8,165,17.9
01/11/2023,36029,2,Erie County,NY,97.5,716193,78,710010,81.7,676010,84.8,629804,85.9,163128,95,663987,72.3,660143,76,74076,54.8,629264,78.9,586067,79.9,154007,91.2,399215,60.1,399200,60.5,393066,62.5,377127,64.3,232789,75.2,126645,82.2,125185,53.8,81891,64.7,B,7,7,8,7,7,8,Metro,3,3,4,3,3,4,8,8,8,8,4,4,4,4,918702,868601,135172,797312,733429,168935,153396,17.7,150618,18.9,146449,20,74975,44.4
01/11/2023,19099,2,Jasper County,IA,97.3,23931,64.4,23818,67.9,23169,72.6,21803,75.3,6822,94.1,22317,60,22261,63.5,1837,30,21676,68,20424,70.5,6482,89.4,13246,59.4,13246,59.5,13133,60.6,12768,62.5,9263,74.9,5427,83.7,5647,61,3833,70.6,A,2,2,2,3,3,4,Non-metro,6,6,6,7,7,8,4,4,4,4,8,8,8,8,37185,35081,6126,31893,28955,7249,6424,18.3,6390,20,6283,21.7,3562,49.1
01/11/2023,08111,2,San Juan County,CO,97,840,95,826,95,774,95,738,95,196,95,717,95,714,95,59,92.2,685,95,655,95,176,93.6,427,59.6,427,59.8,412,60.1,392,59.8,225,66.6,137,77.8,162,72,110,80.3,B,8,8,8,8,8,8,Non-metro,8,8,8,8,8,8,8,8,8,7,8,8,8,7,728,701,64,668,637,188,248,35.4,242,36.2,231,36.3,104,55.3
01/11/2023,26149,2,St. Joseph County,MI,94.2,29127,47.8,,,,,,,,,27963,45.9,27948,49,1873,17.3,27572,53.7,26075,56.4,8946,79.5,14174,50.7,14174,50.7,14110,51.2,13756,52.8,10630,64.4,6584,73.6,1782,16.8,1251,19,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,12,12,12,11,8,8,8,7,60964,57084,10831,51314,46253,11257,1931,3.4,1903,3.7,1856,4,1042,9.3
01/11/2023,26035,2,Clare County,MI,94.2,14915,48.2,,,,,,,,,14622,47.2,14614,49.9,715,16,14459,53.7,13899,56,6004,80.4,8432,57.7,8431,57.7,8395,58.1,8271,59.5,6900,66.8,4446,74.1,2617,37.9,1927,43.3,D,13,13,13,14,14,16,Non-metro,5,5,5,6,6,8,16,16,16,15,8,8,8,7,30950,29278,4471,26932,24807,7468,2326,7.9,2305,8.6,2276,9.2,1461,19.6
01/11/2023,40049,2,Garvin County,OK,93.8,15631,56.4,15591,60.2,15337,66.1,14577,69.8,4981,95,13352,48.2,13339,51.5,791,15.8,13169,56.8,12548,60.1,4485,88.8,5677,42.5,5677,42.6,5654,42.9,5565,44.3,4444,55.1,2856,63.7,1750,39.4,1317,46.1,C,9,10,9,10,10,12,Non-metro,5,6,5,6,6,8,11,11,11,10,7,7,7,6,27711,25886,5004,23201,20882,5050,1987,7.7,1969,8.5,1941,9.3,1217,24.1
01/11/2023,29025,2,Caldwell County,MO,91.3,4143,45.9,4131,48.5,4049,52.5,3833,55.4,1416,78.2,3640,40.4,3636,42.7,239,14.9,3582,46.5,3397,49.1,1294,71.5,1739,47.8,1739,47.8,1728,48.2,1702,50.1,1387,61.2,898,69.4,628,45.3,461,51.3,B,5,5,5,5,5,7,Metro,1,1,1,1,1,3,7,7,8,7,3,3,4,3,9020,8524,1601,7711,6923,1811,634,7.4,629,8.2,626,9,407,22.5
01/11/2023,54043,2,Lincoln County,WV,97.1,11786,57.7,11767,61,11473,65.7,10703,67.4,3487,85.5,10574,51.8,10566,54.8,903,26.4,10348,59.3,9663,60.9,3243,79.6,5054,47.8,5054,47.8,5034,48.6,4877,50.5,3707,59.7,2147,66.2,1412,38.1,979,45.6,B,6,6,5,6,6,7,Metro,2,2,1,2,2,3,7,7,8,7,3,3,4,3,20409,19294,3422,17463,15872,4076,1450,7.5,1449,8.3,1436,9,840,20.6
01/11/2023,37025,2,Cabarrus County,NC,96.8,187053,86.4,186259,91.9,177381,95,163501,95,40422,95,135440,62.6,135141,66.7,16981,41.3,128552,71,118160,73.2,29740,95,36411,26.9,36409,26.9,35724,27.8,33763,28.6,21025,34.1,10897,36.6,5604,26.7,3223,29.6,B,6,7,7,7,7,8,Metro,2,3,3,3,3,4,5,5,5,5,1,1,1,1,216453,202607,41145,181104,161462,29064,21511,10.6,21012,11.6,20134,12.5,8620,29.7
01/11/2023,31007,2,Banner County,NE,90.9,,,,,,,,,,,250,33.6,250,36.3,29,23,237,38.6,221,39.3,74,41.3,151,60.4,151,60.4,146,61.6,143,64.7,115,79.3,87,95,52,45.2,46,52.9,A,1,1,1,1,1,1,Non-metro,5,5,5,5,5,5,4,4,4,4,8,8,8,8,745,689,126,614,563,179,57,8.3,52,8.5,50,8.9,37,20.7
01/11/2023,40119,2,Payne County,OK,93.8,51440,62.9,51064,65.7,49493,69.2,46511,70.2,11265,95,42234,51.6,42071,54.1,3827,33.4,40754,57,38244,57.7,9623,90.4,20321,48.1,20318,48.3,19998,49.1,19279,50.4,11704,65.5,7173,74.5,6545,55.9,4578,63.8,C,10,10,10,10,10,12,Non-metro,6,6,6,6,6,8,11,11,12,11,7,7,8,7,81784,77702,11448,71549,66254,10648,10145,13.1,10048,14,9806,14.8,4767,44.8
01/11/2023,49019,2,Grand County,UT,97.7,8005,82.1,7961,86.6,7740,92.6,7358,95,1976,95,6850,70.2,6836,74.4,496,32.3,6677,79.9,6340,82.8,1754,92.8,3584,52.3,3584,52.4,3553,53.2,3459,54.6,2237,66.8,1294,73.8,1150,51.4,761,58.8,C,11,11,10,11,12,12,Non-metro,7,7,6,7,8,8,12,12,12,11,8,8,8,7,9754,9191,1536,8358,7655,1891,1714,18.6,1700,20.3,1665,21.8,820,43.4
01/11/2023,48013,2,Atascosa County,TX,98.9,32108,62.8,32050,67.5,31001,73.9,28415,76.3,7406,95,27348,53.5,27337,57.6,2992,29.3,26544,63.3,24345,65.4,6467,85,10210,37.3,10210,37.3,10127,38.2,9880,40.6,7413,54.4,4023,62.2,3234,43.6,2022,50.3,D,14,14,13,14,15,16,Metro,2,2,1,2,3,4,14,14,15,14,2,2,3,2,51153,47453,10208,41958,37245,7605,4095,8.6,4049,9.7,3952,10.6,2049,26.9
01/11/2023,02240,2,Southeast Fairbanks Census Area,AK,97.4,3284,47.6,3275,51.5,3191,56.1,3028,58.5,824,76.4,2962,43,2955,46.4,211,17.8,2899,50.9,2744,53,756,70.1,1246,42.1,1246,42.2,1240,42.8,1196,43.6,873,57.1,530,70.1,362,41.5,263,49.6,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,11,7,7,7,7,6893,6363,1188,5693,5175,1078,403,6.3,401,7,392,7.6,247,22.9
01/11/2023,38007,2,Billings County,ND,92.7,263,28.3,262,30.5,257,32.7,252,34.3,65,30.8,207,22.3,207,24.1,7,5.7,203,25.8,200,27.2,58,27.5,81,39.1,81,39.1,80,39.4,77,38.5,50,48.5,29,50,25,50,19,65.5,A,1,1,1,1,1,1,Non-metro,5,5,5,5,5,5,2,2,2,2,6,6,6,6,928,858,123,787,735,211,50,5.8,49,6.2,46,6.3,26,12.3
01/11/2023,28039,2,George County,MS,98.1,11701,47.8,11691,51.6,11566,57.6,11123,61.7,3436,95,10117,41.3,10114,44.6,457,9.8,10021,49.9,9657,53.6,3187,89,3194,31.6,3194,31.6,3186,31.8,3156,32.7,2654,44.4,1757,55.1,774,29.2,571,32.5,D,13,13,13,13,14,16,Non-metro,5,5,5,5,6,8,14,14,14,14,6,6,6,6,24500,22670,4648,20086,18022,3579,612,2.7,612,3,609,3.4,417,11.7
01/11/2023,19079,2,Hamilton County,IA,97.3,10338,70,10273,74.2,9920,78.9,9273,81.3,2960,95,9645,65.3,9608,69.4,862,35.5,9287,73.8,8746,76.6,2856,92.2,5584,57.9,5583,58.1,5505,59.3,5360,61.3,4025,75.3,2418,84.7,2494,62,1761,72.8,A,3,3,2,3,3,4,Non-metro,7,7,6,7,7,8,4,4,4,4,8,8,8,8,14773,13841,2430,12576,11411,3097,2743,19.8,2706,21.5,2657,23.3,1595,51.5
01/11/2023,UNK,2,Unknown County,ME,96.2,65567,,65393,,64446,,62813,,17473,,42454,,42333,,1493,,41741,,40840,,10389,,12442,29.3,12442,29.4,12380,29.7,12245,30,8528,38.4,5617,54.1,1049,12.3,571,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9551,,9437,,9184,,3583,
